     6.340  24.247314 -22.199547   9.752557
     6.350  24.550992 -22.708229   9.332071
     6.360  24.863799 -23.218843   8.893473
     6.370  25.186015 -23.731232   8.435874
     6.380  25.517938 -24.245210   7.958328
     6.390  25.859885 -24.760548   7.459819
     6.400  26.212193 -25.276979   6.939264
     6.410  26.575219 -25.794182   6.395501
     6.420  26.949342 -26.311780   5.827288
     6.430  27.334966 -26.829331   5.233293
     6.440  27.732516 -27.346318   4.612089
     6.450  28.142444 -27.862135   3.962147
     6.460  28.565227 -28.376078   3.281829
     6.470  29.001371 -28.887329   2.569380
     6.480  29.451405 -29.394935   1.822917
     6.490  29.915890 -29.897793   1.040425
     6.500  30.395415 -30.394620   0.219747
     6.510  30.890593 -30.883933  -0.641426
     6.520  31.402069 -31.364011  -1.545560
     6.530  31.930507 -31.832858  -2.495283
     6.540  32.476600 -32.288167  -3.493396
     6.550  33.041053 -32.727259  -4.542868
     6.560  33.624586 -33.147036  -5.646841
     6.570  34.227925 -33.543905  -6.808619
     6.580  34.851785 -33.913705  -8.031658
     6.590  35.496862 -34.251618  -9.319542
     6.600  36.163809 -34.552065 -10.675948
     6.610  36.853213 -34.808593 -12.104592
     6.620  37.565561 -35.013745 -13.609154
     6.630  38.301197 -35.158913 -15.193172
     6.640  39.060268 -35.234192 -16.859901
     6.650  39.842660 -35.228209 -18.612115
     6.660  40.647905 -35.127961 -20.451858
     6.670  41.475084 -34.918666 -22.380111
     6.680  42.322697 -34.583635 -24.396371
